house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
3 BHK Independent Floor,"1,680 sq ft",Gachibowli,Hyderabad,17.43637276,78.35463715,45000,INR,3,Posted a month ago,"This spacious 3 bhk builder floor is available for rental and is located in the heart of Gachibowli. It has an area of 1680 sqft . The property is available at a monthly rental of Rs. 45,000 . It is a furnished property. It has 3 wardrobe, 1 tv, 1 refrigerator and 1 sofa. It also has 1 washing machine, 3 bed and 1 modular kitchen. It is on 3rd floor. The building has a total of 5 floor(s). Its main door is facing east direction. It has 3 bathrooms and 1 balcony. The society is well connected by different modes of transportation. Kindly call us for details. ","45,000",Furnished
2 BHK Independent Floor,"1,080 sq ft",Gachibowli,Hyderabad,17.43637276,78.35463715,30000,INR,2,Posted 6 months ago,"This spacious 2 bhk builder floor is available for rental and is located in the heart of Gachibowli. It has a built-up area of 1080 sqft and is available for rent at Rs. 30,000 per month . The house is furnished. It is located on the 3rd floor(out of a total of 5 floor(s)). It has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living. If you are interested, please contact us for more details. ","60,000",Furnished
1 BHK Independent Floor,568 sq ft,Kondapur,Hyderabad,17.46499443,78.35260773,24000,INR,1,Posted 6 months ago,"A spacious 1 bhk builder floor is available for rental in Kondapur, Hyderabad. It has a built-up area of 568 sqft and is available for rent at Rs. 24,000 per month . It is a semi-furnished property. Furnishings include 1 wardrobe, 1 refrigerator, 1 sofa, 1 washing machine, 1 ac, 1 bed and 1 modular kitchen. It is on 2nd floor. The building has a total of 5 floor(s). Its main door is facing east direction. It is situated in the proximity of all the important facilities. Kindly call us for details. ","44,000",Semi-Furnished
1 BHK Independent Floor,540 sq ft,Kondapur,Hyderabad,17.46499443,78.35260773,22000,INR,1,Posted 6 months ago,"It’s a 1 bhk builder floor situated in Kondapur. It has a built-up area of 540 sqft and is available for rent at Rs. 22,000 per month . It is a furnished property. Furnishings include 1 wardrobe, 1 refrigerator, 1 sofa, 1 washing machine, 1 bed and 1 modular kitchen. It is on 1st floor. The building has a total of 5 floor(s). It is east facing property. The property has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Kindly call us for details. ","44,000",Furnished
1 BHK Independent Floor,600 sq ft,Anjaiah Nagar,Hyderabad,17.44929695,78.36502075,22000,INR,1,Posted 6 months ago,"It’s a 1 bhk builder floor situated in Anjaiah Nagar, Hyderabad. It has an area of 600 sqft . The property is available at a monthly rental of Rs. 22,000 . It is a furnished property. It has 1 wardrobe, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 ac and 1 bed. It is located on the 4th floor(out of a total of 4 floor(s)). Contact us for more details. ","44,000",Furnished
2 BHK Independent Floor,"1,500 sq ft",Old Alwal,Hyderabad,17.50680923,78.5014801,20000,INR,2,Posted a year ago,"A 2 bhk property is available for rent in Old Alwal, Hyderabad. It has an area of 1500 sqft with a carpet area of 1350 sqft . The property is available at a monthly rental of Rs. 20,000 . The house is semi-furnished. It has 2 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ","40,000",Semi-Furnished
1 RK Studio Apartment,"1,000 sq ft",Trimalgherry,Hyderabad,17.47510719,78.50919342,14000,INR,1,Posted a year ago,"It’s a studio apartment situated in Trimalgherry, Hyderabad. Furnishings include 2 wardrobe, 1 refrigerator, 1 dining table and 2 bed. It is on 1st floor. The building has a total of 2 floor(s). It is well connected to the city areas. If you are interested, please contact us for more details. ","20,000",Semi-Furnished
3 BHK Apartment,"1,580 sq ft",Narsingi,Hyderabad,17.38185692,78.36042023,43000,INR,3,Posted 2 months ago,"It has area of 1580 sqft and is available at a rent of Rs. 43,000. It is a semi-furnished property. It is on the 2nd floor of the building (total number of floors are 6). It has power backup. Other amenities include 24 x 7 security, indoor games, cafeteria, intercom, lift available, multipurpose room, swimming pool, atm and cctv. It is east facing property. The property has 3 bathrooms and 2 balconies. The society is well connected by different modes of transportation. Please contact for more details. ","86,000",Semi-Furnished
3 BHK Apartment,"2,200 sq ft",Kompally,Hyderabad,17.55639458,78.48800659,20000,INR,3,Posted 2 months ago,"It has area of 2200 sqft and is available at a rent of Rs. 20,000. It is a semi-furnished property. It is located on the ground floor(out of a total of 5 floor(s)). It has 3 bathrooms and 1 balcony. It is well connected to the city areas. Kindly call us for details. ","40,000",Semi-Furnished
2 BHK Apartment,"1,200 sq ft",Pragathi Nagar Kukatpally,Hyderabad,17.51942635,78.39615631,24000,INR,2,Posted 2 months ago,"Located in Pragathi Nager, JNTU and surrounded by Supermarkets and lot of commercial shops. Features - 
24X7 Manjeera Water
Power Backup
Lift Available
Water meters are setup
Semi furnished
Chimney and Gysers are setup in the Kitchen and Common Bathroom
All windows and door curtain sheets are included.","72,000",Semi-Furnished
1 BHK Apartment,850 sq ft,Kondapur,Hyderabad,17.46446419,78.3372345,10600,INR,1,Posted 14 days ago,"It has a built-up area of 850 sqft and is available for rent at Rs. 10,600 per month . It has 1 wardrobe, 1 tv, 1 refrigerator and 1 sofa. It also has 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 1 ac, 1 bed and 1 modular kitchen. It is located on the 6th floor(out of a total of 12 floor(s)). It has car parking as well as power backup. The project also has club house, gymnasium, sports facility, intercom, multipurpose room, lift available, indoor games and rain water harvesting. It has 1 bathroom and 1 balcony. If you are interested, please contact us for more details. ","10,600",Furnished
2 BHK Independent Floor,"1,104 sq ft",Nanakramguda,Hyderabad,17.42153549,78.3467865,31000,INR,2,Posted 5 months ago,"It has area of 1104 sqft and is available at a rent of Rs. 31,000. It is a furnished property. It has 2 wardrobe, 1 tv, 1 refrigerator and 1 sofa. It also has 1 washing machine and 2 bed. It is on the 2nd floor of the building (total number of floors are 5). It has power backup. Other amenities include lift available and 24 x 7 security. Its main door is facing east direction. The property has 2 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details. ","31,000",Furnished
3 BHK Apartment,"1,400 sq ft",Kompally,Hyderabad,17.56738853,78.47138977,33000,INR,2,Posted a month ago,"It’s a 3 bhk multistorey apartment situated in Aparna Constructions Kanopy Marigold, Kompally, Hyderabad. It has a built-up area of 1400 sqft and is available for rent at Rs. 33,000 per month . The house is semi-furnished. It has swimming pool as well as children's play area. The project also has gymnasium, intercom, power backup, gated community and lift available. It is east facing property. It is a 2 year old ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,"3,300 sq ft",Adikmet,Hyderabad,17.40652847,78.51391602,55000,INR,3,Posted a month ago,"It’s a 3 bhk builder floor situated in Adikmet, Hyderabad. Its main door is facing northeast direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,"1,104 sq ft",Kondapur,Hyderabad,17.46499443,78.35260773,36000,INR,2,Posted 6 months ago,"It’s a 2 bhk builder floor situated in Kondapur. It has area of 1104 sqft and is available at a rent of Rs. 36,000. It is a furnished property. It has 2 wardrobe, 1 refrigerator, 1 sofa and 1 washing machine. It also has 2 ac, 2 bed and 1 modular kitchen. It is on 4th floor. The building has a total of 4 floor(s). It is east facing property. The property has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. ","72,000",Furnished
4 BHK Apartment,"2,790 sq ft",Hitech City,Hyderabad,17.46725273,78.4077301,70000,INR,3,Posted a year ago,Gated community 4 bhk semi furnished flat with all modern amenities located in rainbow vistas rock garden near Hitech City close to metro station and forum Mall," 1,40,000",Semi-Furnished
2 BHK Independent Floor,"1,050 sq ft",Kondapur,Hyderabad,17.46499443,78.35260773,28000,INR,2,Posted 6 months ago,"It’s a 2 bhk builder floor situated in Kondapur, Hyderabad. It has area of 1050 sqft and is available at a rent of Rs. 28,000. It is located on the 3rd floor(out of a total of 5 floor(s)). Its main door is facing west direction. The society is well connected by different modes of transportation. Kindly call us for details. ","56,000",Semi-Furnished
1 BHK Independent Floor,750 sq ft,Kondapur,Hyderabad,17.46499443,78.35260773,29000,INR,1,Posted 6 months ago,"Furnishings include 1 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 gas connection, 1 ac, 1 bed and 1 modular kitchen. It is on the 1st floor of the building (total number of floors are 4). It has 1 bathroom and 2 balconies. It is well connected to the city areas. Kindly call us for details. ","29,000",Furnished
4 BHK Villa,"3,400 sq ft",Maheshwaram,Hyderabad,17.17900085,78.48556519,50000,INR,4,Posted a month ago,"This spacious 4 bhk villa is available for rental and is located in Kavuri Hills Developers Forest Nest, one of the most prestigious projects of Maheshwaram. It has area of 3400 sqft and is available at a rent of Rs. 50,000. The house is semi-furnished. It has gated community. Other amenities include power_backup, children's_play_area, intercom, community hall, gated_community, club house, swimming pool and water supply. It is west facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
